first_party_name,first_party,device,third_party,third_party_name,Tracking/Other,Category,consent,subscription
Perplexity,perplexity.ai,mobile,t1.gstatic.com,Google Cloud,,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,t2.gstatic.com,Google Cloud,,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,t2.gstatic.com,Google Cloud,,,No consent banner,Free
Perplexity,perplexity.ai,mobile,t2.gstatic.com,Google Cloud,,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,t3.gstatic.com,Google Cloud,,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,t3.gstatic.com,Google Cloud,,,No consent banner,Free
Perplexity,perplexity.ai,mobile,t3.gstatic.com,Google Cloud,,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,www.google.com,Google Search,Tracking,Analytics and Advertising,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,www.google.com,Google Search,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,www.google.com,Google Search,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,www.macmillan.org.uk,Other,,,No consent banner,No Auth
Perplexity,perplexity.ai,browser,accounts.google.com,Google Accounts,Tracking,Authentication,Reject All,No Auth
Perplexity,perplexity.ai,browser,accounts.google.com,Google Accounts,Tracking,Authentication,Reject All,Free
Perplexity,perplexity.ai,browser,accounts.google.com,Google Accounts,Tracking,Authentication,Reject All,Premium
Perplexity,perplexity.ai,browser,browser-intake-datadoghq.com,Datadog,Tracking,,Reject All,No Auth
Perplexity,perplexity.ai,browser,browser-intake-datadoghq.com,Datadog,Tracking,,Reject All,Free
Perplexity,perplexity.ai,browser,browser-intake-datadoghq.com,Datadog,Tracking,,Reject All,Premium
Perplexity,perplexity.ai,browser,fonts.gstatic.com,Google API,,,Reject All,No Auth
Perplexity,perplexity.ai,browser,fonts.gstatic.com,Google API,,,Reject All,Free
Perplexity,perplexity.ai,browser,fonts.gstatic.com,Google API,,,Reject All,Premium
Perplexity,perplexity.ai,browser,fscdn.eppo.cloud,Other,,,Reject All,No Auth
Perplexity,perplexity.ai,browser,fscdn.eppo.cloud,Other,,,Reject All,Free
Perplexity,perplexity.ai,browser,fscdn.eppo.cloud,Other,,,Reject All,Premium
Perplexity,perplexity.ai,browser,ogads-pa.clients6.google.com,Google Ads,Tracking,Analytics and Advertising,Reject All,No Auth
Perplexity,perplexity.ai,browser,ogads-pa.clients6.google.com,Google Ads,Tracking,Analytics and Advertising,Reject All,Free
Perplexity,perplexity.ai,browser,ogads-pa.clients6.google.com,Google Ads,Tracking,Analytics and Advertising,Reject All,Premium
Perplexity,perplexity.ai,browser,perplexity-ai.cloudflareaccess.com,First-party,,,Reject All,No Auth
Perplexity,perplexity.ai,browser,perplexity-ai.cloudflareaccess.com,First-party,,,Reject All,Free
Perplexity,perplexity.ai,browser,perplexity-ai.cloudflareaccess.com,First-party,,,Reject All,Premium
Perplexity,perplexity.ai,browser,play.google.com,Other,,,Reject All,No Auth
Perplexity,perplexity.ai,browser,static.cloudflareinsights.com,First-Party,,,Reject All,No Auth
Perplexity,perplexity.ai,browser,static.cloudflareinsights.com,First-Party,,,Reject All,Free
Perplexity,perplexity.ai,browser,static.cloudflareinsights.com,First-Party,,,Reject All,Premium
Perplexity,perplexity.ai,browser,t0.gstatic.com,Google Cloud,,,Reject All,No Auth
Perplexity,perplexity.ai,browser,t0.gstatic.com,Google Cloud,,,Reject All,Free
Perplexity,perplexity.ai,browser,t0.gstatic.com,Google Cloud,,,Reject All,Premium
Perplexity,perplexity.ai,browser,t1.gstatic.com,Google Cloud,,,Reject All,No Auth
Perplexity,perplexity.ai,browser,t1.gstatic.com,Google Cloud,,,Reject All,Free
Perplexity,perplexity.ai,browser,t1.gstatic.com,Google Cloud,,,Reject All,Premium
Perplexity,perplexity.ai,browser,t2.gstatic.com,Google Cloud,,,Reject All,No Auth
Perplexity,perplexity.ai,browser,t2.gstatic.com,Google Cloud,,,Reject All,Premium
Perplexity,perplexity.ai,browser,t3.gstatic.com,Google Cloud,,,Reject All,Free
Perplexity,perplexity.ai,browser,t3.gstatic.com,Google Cloud,,,Reject All,Premium
Perplexity,perplexity.ai,browser,www.dubcdn.com,Dub,Tracking,Analytics and Advertising,Reject All,Free
Perplexity,perplexity.ai,browser,www.dubcdn.com,Dub,Tracking,Analytics and Advertising,Reject All,Premium
Perplexity,perplexity.ai,browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Reject All,No Auth
Perplexity,perplexity.ai,browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Reject All,Free
Perplexity,perplexity.ai,browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Reject All,Premium
Perplexity,perplexity.ai,browser,www.googleadservices.com,Google Ads,Tracking,Analytics and Advertising,Reject All,No Auth
Perplexity,perplexity.ai,browser,www.googleadservices.com,Google Ads,Tracking,Analytics and Advertising,Reject All,Free
Perplexity,perplexity.ai,browser,www.googleadservices.com,Google Ads,Tracking,Analytics and Advertising,Reject All,Premium
Perplexity,perplexity.ai,browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Reject All,No Auth
Perplexity,perplexity.ai,browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Reject All,Free
Perplexity,perplexity.ai,browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Reject All,Premium
Perplexity,perplexity.ai,browser,www.gstatic.com,Google Cloud,,,Reject All,No Auth
Perplexity,perplexity.ai,browser,www.gstatic.com,Google Cloud,,,Reject All,Free
Perplexity,perplexity.ai,browser,www.gstatic.com,Google Cloud,,,Reject All,Premium
